t,lat,lon,alt,v1,v2,v3,a1,a2,a3
5070,-51.3451567373937,-149.946021951682,428936.234094772,4270.47214377198,-5948.95707488135,-574.497578768775,3.78562445888534,2.06957455355945,6.72655179387281
5075,-51.3827304330359,-149.455506091456,428939.716418239,4289.33660916378,-5938.52229009201,-540.855875359207,3.76014153621571,2.10432816816767,6.73009424909078
5080,-51.4180719215842,-148.964177453569,428942.31559189,4308.07341241748,-5927.91386690742,-507.196989311603,3.73456670222638,2.13903477374282,6.73342483381019
5085,-51.451174977908,-148.472083461681,428944.030493398,4326.6821133135,-5917.1320302916,-473.521980204981,3.70890071670175,2.17369338097824,6.73654345883962
5090,-51.4820337492014,-147.979272075319,428944.860095606,4345.16227533801,-5906.1770099785,-439.831908043547,3.68314433941056,2.20830300528102,6.73945004317418
5095,-51.5106427599687,-147.485792263052,428944.803466297,4363.51341379137,-5895.04907885718,-406.127833217665,3.65729834903975,2.24286263444144,6.74214451324368
5100,-51.5369969167158,-146.991692961928,428943.859767897,4381.73509984857,-5883.74847662199,-372.410816468572,3.6313635039521,2.27737129335001,6.74462680211973
5100.92703825678,-51.5416350058407,-146.900018932364,428943.587256319,4385.09929107577,-5881.63429459772,-366.158086306815,3.62654527711806,2.28376379054028,6.74506371551503
5100.92703825685,-51.541635005841,-146.900018932356,428943.58725632,4385.09929107607,-5881.63429459753,-366.158086306324,3.62654527711767,2.2837637905408,6.74506371551507
5105,-51.561091512336,-146.497023548973,428942.028257171,4399.82690837324,-5872.27544767209,-338.681918857154,3.60534056050143,2.31182801058928,6.74689684873037
5110,-51.5829222301804,-146.001834311939,428939.308284944,4417.78836632093,-5860.63027998044,-304.942201736695,3.5792302933593,2.3462317862375,6.74895459712178
5115,-51.6024851478103,-145.506175406482,428935.699295842,4435.61905620029,-5848.81322778791,-271.192726728717,3.55303345500328,2.38058165475876,6.75079999580298
5120,-51.6197767404177,-145.010097325547,428931.200828092,4453.31856417376,-5836.82455000138,-237.434555702203,3.52675079554052,2.41487665193593,6.7524329972138
5125,-51.6347938839089,-144.513651368183,428925.812513371,4470.88642877642,-5824.66454954304,-203.66875075499,3.5003830845455,2.44911578316425,6.75385355734021
5130,-51.6475338576488,-144.016888594947,428919.534076752,4488.32224376121,-5812.33349511185,-169.896374196571,3.47393106931737,2.48329808490289,6.75506163549335
5135,-51.6579943468538,-143.519860295703,428912.365336703,4505.62560650747,-5799.83166007283,-136.118488531693,3.44739549614727,2.51742259238621,6.75605719426831
5140,-51.6661734446327,-143.022618457033,428904.306205188,4522.79606707792,-5787.1593622754,-102.336156443719,3.42077713351325,2.5514883088534,6.75684019967965
5145,-51.6720696536715,-142.525214716415,428895.35668782,4539.83323042785,-5774.31688490085,-68.5504407767493,3.39407672888597,2.58549426597236,6.75741062146247
5150,-51.6756818875561,-142.027700829008,428885.516884096,4556.73670514078,-5761.30451582818,-34.7624045159878,3.36729503113835,2.61943949272382,6.7577684335258
5155,-51.6770094717305,-141.530129134226,428874.786987674,4573.50605284203,-5748.12258790435,-0.973110765529945,3.34043281474242,2.65332298590524,6.75791361452915
5160,-51.6760521440925,-141.032551509285,428863.167286672,4590.14088974663,-5734.77139889141,32.8163772771233,3.31349083474762,2.68714376977134,6.75784614854747
5165,-51.6728100552201,-140.535019835559,428850.658163986,4606.6408357373,-5721.25125128895,66.6049963498776,3.28646984992733,2.72090086626906,6.75756602579062
5170,-51.6672837682304,-140.037586464923,428837.260097604,4623.00546414533,-5707.562493037,100.391683158502,3.25937064757757,2.75459326689607,6.75707324333417
5175,-51.6594742582743,-139.540303173276,428822.97366087,4639.23440260805,-5693.70543657375,134.175374412823,3.23219399630586,2.78821999152007,6.75636780581794
5180,-51.6493829116619,-139.043221627072,428807.799522701,4655.32728249656,-5679.6803990955,167.955006866111,3.20494066958252,2.82178005984536,6.75544972607558
5185,-51.6370115246259,-138.546393850045,428791.738447716,4671.28368907208,-5665.4877436721,201.72951735735,3.17761147086724,2.8552724644142,6.75431902565607
5190,-51.6223623017234,-138.049871177317,428774.791296301,4687.10326161651,-5651.12779743109,235.497842855934,3.15020718402406,2.88869622828908,6.75297573520391
5195,-51.6054378538788,-137.553704722708,428756.959024533,4702.78564321641,-5636.600892238,269.258920507706,3.12272859715917,2.92205037738776,6.75141989467679
5200,-51.5862411960722,-137.057945846448,428738.242683999,4718.33043129753,-5621.90740621134,303.01168768165,3.09517652804615,2.95533391421187,6.74965155338284
5205,-51.5647757446808,-136.562645110452,428718.64342151,4733.73727699506,-5607.04768105215,336.755082016436,3.06755177224169,2.9885458739307,6.74767076982874
5210,-51.5410453144744,-136.067852747001,428698.162478681,4749.00583529728,-5592.02206313627,370.488041465608,3.03985512735665,3.02168529713258,6.74547761138488
5215,-51.5150541152731,-135.573619128004,428676.801191406,4764.13571596578,-5576.83094542001,404.209504340642,3.01208741900299,3.0547512038456,6.74307215377796
5220,-51.4868067482766,-135.079993722005,428654.560989231,4779.12658211109,-5561.47468394401,437.918409351246,2.98424944691997,3.08774264760579,6.74045448043143
5225,-51.4563082020684,-134.587025564781,428631.443394658,4793.97810070632,-5545.95363933281,471.613695641883,2.95634201002221,3.12065868828557,6.73762468168589
5230,-51.4235638483047,-134.094763730669,428607.450022368,4808.68989390275,-5530.26821909003,505.294302824171,2.92836593324853,3.15349836614089,6.73458285393372
5235,-51.3885794370986,-133.603256291823,428582.58257843,4823.26163678507,-5514.41879330751,538.959171004976,2.90032201211262,3.18626075367208,6.73132909870901
5240,-51.3513610921056,-133.112550791205,428556.84285949,4837.69300826854,-5498.40573657311,572.607240809791,2.87221103892285,3.21894492845257,6.72786352177778
5245,-51.3119153053213,-132.622694716451,428530.232751966,4851.98364282741,-5482.22947065424,606.237453401644,2.84403383090409,3.25154994723018,6.72418623227151
5250,-51.2702489316035,-132.133734461815,428502.754231321,4866.1332274082,-5465.89037944559,639.848750496041,2.8157911735229,3.28407489569551,6.72029734190897
5255,-51.2263691829262,-131.645715803969,428474.409361363,4880.14145273083,-5449.38885128329,673.440074372167,2.78748384815349,3.31651886154097,6.71619696434424
5260,-51.1802836223771,-131.158684378803,428445.200293681,4894.00796545047,-5432.72532201408,707.01036788119,2.75911266167703,3.34888090893391,6.71188521467426
5265,-51.1320001579135,-130.67268464642,428415.129267161,4907.73246421164,-5415.90018921081,740.558574452756,2.73067838872477,3.38116012656931,6.70736220913614
5270,-51.0815270358828,-130.18776037008,428384.198607646,4921.31465137633,-5398.91385488557,774.083638100299,2.70218180082801,3.41335560140808,6.70262806500756
5275,-51.0288728343233,-129.703955096258,428352.410727735,4934.75418564005,-5381.76676893665,807.584503426371,2.67362369744603,3.4454663940048,6.69768290071942
5280,-50.9740464560572,-129.221311122951,428319.76812671,4948.05077721176,-5364.4593426523,841.060115629262,2.64500484700977,3.47749158532828,6.69252683618474
5285,-50.9170571215868,-128.739869982046,428286.273390613,4961.20413998836,-5346.9919918102,874.509420511591,2.61632601734262,3.50943025166527,6.68715999332386
5290,-50.8579143618067,-128.259672922825,428251.929192456,4974.21394464614,-5329.36518048456,907.931364491968,2.58758800783286,3.5412814412581,6.68158249676807
5295,-50.7966280105473,-127.780759883827,428216.738292536,4987.07991292433,-5311.57933385503,941.324894620755,2.5587915889602,3.57304422027875,6.67579447471832
5300,-50.7332081969587,-127.303170146863,428180.703538858,4999.80175473325,-5293.63489633972,974.688958600225,2.52993754418455,3.6047176418049,6.66979605991114
5305,-50.6676653377505,-126.826941983662,428143.827867644,5012.37919938751,-5275.5323023983,1008.02250480985,2.50102664998912,3.63630076112262,6.66358739065923
5310,-50.6000101292987,-126.352113312335,428106.114303868,5024.81193366168,-5257.27203534308,1041.32448233674,2.47205971925992,3.66779260675573,6.65716861191421
5315,-50.5302535396361,-125.878720674073,428067.565961845,5037.09969484086,-5238.85453923673,1074.59384101166,2.4430375382082,3.69919222545975,6.65053987631527
5320,-50.4584068003345,-125.406799723959,428028.186045786,5049.24222399273,-5220.28026280819,1107.8295314498,2.41396089829863,3.73049866062093,6.64370134516601
5325,-50.3844813982936,-124.936385722992,427987.977850335,5061.23922021024,-5201.54970401617,1141.03050509632,2.38483062964733,3.76171093235879,6.6366531893037
5330,-50.3084890674524,-124.467512518459,427946.944761034,5073.09043269862,-5182.66332127977,1174.19571427604,2.3556475357172,3.79282808150149,6.6293955898287
5335,-50.2304417804301,-124.000213038383,427905.090254716,5084.79561452907,-5163.62157770867,1207.32411224609,2.3264124254879,3.82384914912151,6.62192873865339
5340,-50.1503517401133,-123.534519787177,427862.417899759,5096.35447738396,-5144.42498595697,1240.41465325093,2.29712614708313,3.85477315762975,6.61425283885508
5345,-50.0682313712006,-123.070463829609,427818.931356248,5107.76678264689,-5125.07401880549,1273.46629257871,2.26778952025801,3.88559915326974,6.60636810482383
5350,-49.9840933117172,-122.608075288803,427774.634375977,5119.03229564175,-5105.56915369256,1306.47798661775,2.23840336888875,3.91632618631801,6.59827476219408
5355,-49.8979504045084,-122.147383845406,427729.530802304,5130.15074088425,-5085.91091784772,1339.44869291202,2.20896855498228,3.94695329269728,6.58997304757281
5360,-49.8098156887305,-121.688417725006,427683.62456987,5141.12189214488,-5066.09979824987,1372.37737021515,2.17948590919624,3.97747953452627,6.58146320808247
5365,-49.7197023913421,-121.231204199536,427636.919704169,5151.94552717872,-5046.13628645341,1405.26297854136,2.14995626392242,4.00790398057659,6.57274550073843
5370,-49.6276239186124,-120.775770089766,427589.420320984,5162.62138349253,-5026.02092399543,1438.10447921311,2.12038048798879,4.0382256880585,6.56382019169715
5375,-49.533593847657,-120.322140755998,427541.130625692,5173.14924735218,-5005.75421176303,1470.90083490478,2.09075941557217,4.06844374094316,6.55468755541372
5380,-49.4376259180082,-119.870340602648,427492.054912488,5183.52890901599,-4985.33665511129,1503.65100968195,2.06109388021401,4.09855723049492,6.54534787374725
5385,-49.3397340232322,-119.420393583852,427442.197563483,5193.76011902891,-4964.76880954377,1536.35396903602,2.03138475054401,4.12856523714226,6.53580143505968
5390,-49.2399322026042,-118.972322197181,427391.563047799,5203.84267615445,-4944.05118952123,1569.00867991475,2.00163285790843,4.15846686657308,6.52604853335075
5395,-49.1382346328464,-118.526147991143,427340.155920566,5213.77638312695,-4923.18431387048,1601.6141107483,1.97183903157579,4.18826123044914,6.51608946746774
5400,-49.0346556199411,-118.081892073653,427287.980821932,5223.56100348991,-4902.16875173589,1634.16923147168,1.94200413568305,4.21794742855752,6.50592454042648
5405,-48.9292095910267,-117.639574108467,427235.042476072,5233.19634843461,-4881.00503086111,1666.67301354431,1.9121289957415,4.24752458294126,6.49555405887288
5410,-48.8219110863832,-117.199212825347,427181.345690218,5242.68223308918,-4859.69368328458,1699.1244299671,1.88221443509896,4.27699181913161,6.48497833270579
5415,-48.7127747515145,-116.760826531057,427126.895353716,5252.01843392115,-4838.23529155357,1731.52245529806,1.85226131310011,4.30634824896092,6.4741976748748
5420,-48.6018153293382,-116.324432108235,427071.696437162,5261.204774465,-4816.63039650626,1763.86606566757,1.82227045041811,4.33559300312475,6.46321240135651
5425,-48.4890476524839,-115.890045527904,427015.753991555,5270.24108216623,-4794.87954324281,1796.1542387937,1.79224266662866,4.36472521334314,6.45202283130405
5430,-48.37448663571,-115.457682362678,426959.073147554,5279.12714636429,-4772.98332758979,1828.3859539988,1.76217881938292,4.39374399622962,6.44062928735548
5435,-48.2581472684443,-115.027356787759,426901.659114762,5287.8628028906,-4750.94230340247,1860.5601922281,1.73207972834209,4.42264848463663,6.42903209607943
5440,-48.1400446074521,-114.599082095446,426843.517181098,5296.44789148226,-4728.75702879532,1892.67593607061,1.70194621358276,4.45143781105387,6.41723158852879
5445,-48.0201937696379,-114.172871210251,426784.65271218,5304.88221435887,-4706.42811283795,1924.73216978306,1.67177913548326,4.48011109277528,6.40522810086924
5450,-47.8986099249858,-113.748735691682,426725.071150786,5313.16561966664,-4683.9561223962,1956.72787931725,1.64157931698961,4.50866746218283,6.39302197504463
5455,-47.7753082896407,-113.326686250437,426664.778016318,5321.2979594732,-4661.3416286009,1988.66205235052,1.6113475825656,4.53710605146307,6.38061355944168
5460,-47.6503041191356,-112.906733265096,426603.778904254,5329.27904894574,-4638.58525375729,2020.5336783195,1.5810847985371,4.56542597906551,6.3680032095161
5465,-47.5236127017685,-112.48888578637,426542.079485645,5337.10874861617,-4615.6875777393,2052.34174845703,1.55079179350132,4.59362637882787,6.35519128834421
5470,-47.395249352131,-112.073152054668,426479.685506534,5344.78692296237,-4592.64918467935,2084.0852558313,1.52046939766191,4.62170638584365,6.34217816707088
5475,-47.2652294047902,-111.659540018041,426416.602787381,5352.31340019493,-4569.47071007186,2115.76319538706,1.49011848352937,4.64966512397867,6.32896422522897
5480,-47.1335682081303,-111.248056337601,426352.837222403,5359.68805331353,-4546.15274674194,2147.37456398815,1.45973988446856,4.67750173354364,6.31554985091167
5485,-47.0002811183509,-110.838706906144,426288.394778887,5366.91075928174,-4522.69589173997,2178.91836046032,1.42933443444899,4.70521535799068,6.30193544079097
5490,-46.8653834936259,-110.431497367057,426223.281496421,5373.98135942722,-4499.10079362668,2210.39358563385,1.39890300919711,4.73280513214727,6.28812139998097
5495,-46.728890688426,-110.026432120608,426157.503486057,5380.89973926346,-4475.36805803986,2241.79924238514,1.36844644306268,4.76027020808995,6.27410814175241
5500,-46.5908180480024,-109.62351484334,426091.066929423,5387.66578826521,-4451.49829478418,2273.13433567656,1.33796556938611,4.78760974235024,6.25989608711739
5505,-46.4511809030346,-109.222749007672,426023.97807775,5394.27936089033,-4427.49216528985,2304.39787259369,1.3074612623405,4.81482288458316,6.24548566430632
5510,-46.3099945644425,-108.824136888772,425956.243250883,5400.74035514441,-4403.35028780541,2335.58886238019,1.27693435240674,4.84190880140645,6.23087730816437
5515,-46.1672743183627,-108.427680252569,425887.868836213,5407.04866012005,-4379.0733005409,2366.70631646908,1.24638568191191,4.86886666029486,6.21607145950424
5520,-46.0230354212887,-108.03338003529,425818.861287599,5413.20418189094,-4354.66182997643,2397.74924851101,1.2158160764005,4.89569563687445,6.2010685644482
5525,-45.8772930953742,-107.641237031658,425749.227124305,5419.20679232492,-4330.11655434724,2428.71667439915,1.18522640183109,4.92239490014637,6.18586907379731
5530,-45.730062523901,-107.251250902206,425678.972929889,5425.05640594036,-4305.43810839013,2459.60761229121,1.15461747859726,4.94896363362617,6.170473442461
5535,-45.581358846908,-106.863420693481,425608.105351157,5430.75294113433,-4280.62713086463,2490.42108262871,1.12399012424997,4.97540102349761,6.15488212898055
5540,-45.4311971569806,-106.477745358291,425536.631097147,5436.29628270934,-4255.68431239252,2521.15610815412,1.09334519776762,5.00170624833827,6.13909559517106
5545,-45.2795924952018,-106.094222763057,425464.556938155,5441.68635743413,-4230.61029989897,2551.81171392674,1.06268351258173,5.02787849851648,6.12311430590262
5550,-45.1265598472601,-105.712850208017,425391.889704819,5446.92309592013,-4205.40574430679,2582.38692733771,1.03200588039009,5.0539169651375,6.10693872903301
